"post_id","name","cluster","x","y","z"
"7829","floppy infant syndrome","80","2.037534237","6.793466091","28.672533040"
"7831","flower of the flock","23","6.311367512","18.161291120","28.335031510"
"7833","flunk out","78","-7.040149689","-12.691828730","23.456045150"
"7835","flush out","56","-13.920103070","-34.451412200","-2.185100317"
"7837","flutter in the dovecote","13","19.539871220","-11.251532550","24.023897170"
"7839","flutter the dovecote","75","19.063676830","-11.694773670","24.509853360"
"7841","fly blind","33","3.566095352","11.034752850","-20.884588240"
"7843","fly by","43","-34.533466340","6.541461468","-12.771890640"
"7845","fly-by-night","14","-35.406307220","4.813998699","-12.862309460"
"7847","fly by the seat of one's pants","33","3.410805225","11.317112920","-23.155588150"
"7849","flying start","39","-21.362617490","-9.822720528","-28.855745320"
"7851","flying visit","43","-16.869634630","11.023686410","-27.244514470"
"7853","fly in the face of","77","-6.669238091","-13.424881940","3.315087318"
"7855","fly in the ointment","13","26.431947710","15.491936680","-3.475987434"
"7857","fly low","18","-13.367622380","4.685607910","11.563215260"
"7859","fly off","57","-17.369024280","-27.278177260","-10.156635280"
"7861","fly off at a tangent","77","-17.709817890","-28.301216130","-11.261301040"
"7863","fly off the shelves","57","-30.762842180","3.087557077","-5.258518696"
"7865","fly on the wall","18","-8.557985306","8.697165489","7.099034309"
"7867","fly out of the traps","81","-23.953451160","-2.019572258","-22.627313610"
"7869","fly the coop","57","-16.790334700","-25.655235290","-10.575347900"
"7871","fly the flag","7","17.495870590","5.185650826","3.032496214"
"7873","fly too close to the sun","13","8.952212334","-11.392220500","-22.538734440"
"7875","fly under the radar","83","-12.071038250","4.829484940","10.468318940"
"7877","fogged out","83","-9.514634132","-14.972906110","18.509082790"
"7879","fold like a cheap suit","61","-24.402557370","-40.256801610","-12.812627790"
"7881","fold one's tent","5","-23.816093440","-39.000381470","-11.159891130"
"7883","fold up","54","-24.633956910","-39.394073490","-11.685566900"
"7885","folk devil","74","29.090051650","17.443307880","3.005852461"
"7887","follow suit","16","-13.137024880","-10.878090860","-40.582817080"
"7889","follow the crowd","16","-11.583535190","-10.922904010","-39.078392030"
"7891","follow through","15","-26.159175870","-18.280778880","2.502516508"
"7893","food baby","41","29.950517650","-22.114061360","7.623820305"
"7895","food chain","19","-42.217281340","-27.908250810","15.017133710"
"7897","food for thought","89","-13.632779120","31.947971340","-14.315828320"
"7899","fool around","15","33.170333860","-0.849986672","3.846613646"
"7901","fool away","15","33.722404480","-1.606626153","4.697544098"
"7903","fool's bargain","79","36.172191620","-13.615049360","-24.328136440"
"7905","fool's errand","13","3.520110130","7.737657070","15.430243490"
"7907","fool's paradise","61","35.673595430","-13.670568470","-23.136947630"
"7909","foot-in-mouth disease","35","8.169793129","-29.105346680","4.203165054"
"7911","foot the bill","71","20.742326740","-11.465612410","-31.968215940"
"7913","foot voting","16","-2.499965668","-31.419439320","-29.833011630"
"7915","for a change","77","-20.718589780","-4.292562485","-18.492025380"
"7917","for a fact","47","21.075471880","31.375585560","-16.142921450"
"7919","for all one is worth","46","-7.956999779","33.365962980","-23.483327870"
"7921","for all the world","21","-11.642202380","48.353038790","-1.676372766"
"7923","for all the world to see","21","-12.256731030","48.672836300","-2.759352922"
"7925","for a song","73","29.547845840","7.727403164","-28.355451580"
"7927","for beans","8","34.459732060","14.453544620","-14.639578820"
"7929","forbidden fruit","79","46.159126280","-6.017951488","-24.432880400"
"7931","force of habit","14","-8.279511452","41.464405060","11.473546030"
"7933","force someone's hand","9","14.246532440","-30.443111420","3.540435076"
"7935","force something down someone's throat","63","13.970656390","-31.473066330","5.969868183"
"7937","for chrissake","17","26.049827580","20.515558240","6.084070206"
"7939","for crying out loud","17","30.550910950","22.059095380","3.851288557"
"7941","for England","85","-15.000670430","48.042243960","0.908502460"
"7943","for fuck's sake","17","32.059471130","22.353818890","5.636377811"
"7945","for fudge's sake","4","33.785198210","23.305126190","4.855413437"
"7947","forget oneself","10","8.108371735","-4.120196819","35.320526120"
"7949","forget to take one's medication this morning","58","-7.909536839","6.688286304","46.317493440"
"7951","forget you","31","-10.055051800","-9.276906013","9.518144608"
"7953","forgive and forget","27","-5.599822044","33.108341220","-36.276107790"
"7955","for good","38","-10.902247430","29.497762680","-20.483808520"
"7957","for good and all","38","-10.798837660","29.787160870","-21.485866550"
"7959","for good measure","21","-9.301955223","30.232059480","-19.956855770"
"7961","for goodness' sake","17","32.444042210","24.227369310","2.895889759"
"7963","for goodness' sakes","17","32.290634160","23.371507640","3.405341387"
"7965","for grins","61","30.139705660","8.759792328","7.944151878"
"7967","for heaven's sake","17","30.958751680","24.642181400","3.818754911"
"7969","forked tongue","35","35.418045040","-10.577759740","-13.987100600"
"7971","for keeps","7","-34.069671630","9.583454132","12.266499520"
"7973","fork off","31","-6.837752342","-25.149024960","-17.481540680"
"7975","fork over","71","9.229997635","-36.609779360","-14.297267910"
"7977","for mercy's sake","17","33.591457370","27.239679340","3.265637875"
"7979","for my money","73","28.901718140","4.109813213","-24.397666930"
"7981","for old times' sake","64","-34.659679410","24.931735990","-1.983576179"
"7983","for once","22","-25.614675520","24.668367390","-15.690560340"
"7985","for one's life","3","-15.748659130","31.834806440","18.173137660"
"7987","for one's particular","29","11.154729840","-3.831410408","-11.851890560"
"7989","for Pete's sake","17","32.415092470","24.657821660","5.284012794"
"7991","for pity's sake","17","33.386791230","26.102815630","3.587805033"
"7993","for real and for true","12","15.691272740","5.728004932","-10.464241980"
"7995","for reasons","47","31.188119890","32.608329770","-8.534584999"
"7997","for shits and giggles","36","30.870042800","8.232513428","7.578794003"
"7999","for show","61","23.492452620","0.213027641","-0.548628330"
"8001","for that matter","47","16.875827790","24.731792450","-17.999284740"
"8003","for the ages","64","-34.730117800","29.189041140","-4.021331310"
"8005","for the asking","26","30.853916170","39.037078860","-10.205120090"
"8007","for the birds","42","34.671188350","14.820533750","-15.696012500"
"8009","for the book","12","-4.128200531","17.890712740","-46.338378910"
"8011","for the hell of it","33","31.412239070","9.418940544","6.607141018"
"8013","for the love of","6","-16.757818220","47.890083310","2.881125927"
"8015","for the love of me","17","19.914009090","31.191247940","5.826646805"
"8017","for the most part","7","20.292692180","22.210748670","-28.814304350"
"8019","for the nonce","22","-27.375549320","21.105850220","-15.582668300"
"8021","for the time being","22","-27.810213090","20.480989460","-15.073080060"
"8023","for this once","22","-26.343772890","24.214883800","-15.800204280"
"8025","Fort Knox","88","-13.750964160","-1.020694852","14.646667480"
"8027","for two pins","69","34.909667970","12.570613860","-29.202466960"
"8029","forty minutes of hell","75","4.685685158","42.294124600","12.477774620"
"8031","forty winks","58","-48.066287990","3.559838295","9.078059196"
"8033","forward-leaning","51","-25.302951810","14.709004400","0.255764961"
"8035","for XYZ reasons","47","31.381982800","31.968025210","-8.986508369"
"8037","foul up","28","6.206427574","-8.889355659","17.193267820"
"8039","fountain of youth","72","-31.847291950","28.239543910","11.442512510"
"8041","four-eyes","20","10.258130070","10.737876890","16.597333910"
"8043","Four Horsemen of the Apocalypse","75","6.387428284","31.625934600","11.865778920"
"8045","four-leaf clover","72","0.420027614","25.330080030","-9.877558708"
"8047","four-minute warning","72","-38.760169980","13.132319450","-10.128759380"
"8049","four-on-the-floor","45","-30.132654190","-27.509761810","-21.884977340"
"8051","fourscore","64","-36.615867610","30.685388570","1.279961705"
"8053","four score and seven years ago","64","-37.105937960","30.667848590","0.687560081"
"8055","four sheets to the wind","41","-7.113650322","-9.152624130","52.027980800"
"8057","fourth estate","19","-10.728797910","23.625251770","8.733271599"
"8059","fourth gear","24","-27.129695890","-7.866138458","-21.796905520"
"8061","fourth-rate","60","-4.324952602","18.934226990","30.032897950"
"8063","fourth wall","88","-57.151508330","-3.257665634","-2.758670807"
"8065","fox in the henhouse","14","10.925375940","7.821243763","48.323741910"
"8067","fox sleep","61","-52.444423680","4.972415924","4.631573677"
"8069","fox's socks","10","11.318201070","-5.834645748","23.891529080"
"8071","freak flag","23","17.637914660","4.769501686","5.405928612"
"8073","free hand","9","2.035352707","-26.915531160","-15.627725600"
"8075","free lunch","79","25.645444870","-8.258580208","-35.954410550"
"8077","free ride","79","25.280921940","-8.218659401","-35.121559140"
"8079","freeze out","11","-30.201345440","6.912699223","31.544300080"
"8081","freezing cold","80","-22.067584990","3.010067463","31.082950590"
"8083","French leave","31","-16.211071010","-28.602891920","-16.501972200"
"8085","fresh-faced","40","-32.616424560","24.229644780","14.349456790"
"8087","fresh legs","70","-33.822780610","24.014486310","13.602340700"
"8089","fresh off the boat","81","-36.050979610","25.675590520","14.887557030"
"8091","fresh out of","78","-13.529490470","-16.076654430","22.107067110"
"8093","fresh start","7","-35.401672360","-0.019297147","-15.238701820"
"8095","fret the gizzard","4","19.774414060","-18.236141200","21.092891690"
"8097","friend of Bill W.","23","56.141448970","4.395467758","-0.475005090"
"8099","friendship with benefits","36","54.295757290","1.992265224","-0.147545934"
"8101","friends in high places","19","22.030458450","10.867055890","37.814506530"
"8103","friends in low places","60","22.368667600","10.443609240","37.245082860"
"8105","friend with benefits","36","53.961170200","2.377461195","-0.669212520"
"8107","frig it","31","33.707721710","19.112098690","7.730418205"
"8109","frog in one's throat","80","23.615205760","-28.394046780","21.740255360"
"8111","from the East German judge","4","25.621099470","-20.642259600","38.601760860"
"8113","from a mile away","88","-0.488950402","44.129608150","-9.074020386"
"8115","from A to izzard","25","-29.005456920","1.754803777","-12.590411190"
"8117","from A to Z","25","-28.432342530","2.292919159","-11.977669720"
"8118","from can see to can't see","64","-29.252895360","4.836983204","-12.384934430"
"8120","from cover to cover","34","-27.338483810","2.791522026","-10.591326710"
"8122","from here to Sunday","64","-29.151657100","4.999931812","-10.663824080"
"8124","from home","70","-11.483800890","33.866928100","5.721130848"
"8126","from hunger","60","33.406646730","-24.280593870","9.497852325"
"8128","from my cold, dead hands","3","-23.962522510","8.129960060","32.220481870"
"8130","from pillar to post","13","-29.753179550","-1.658908010","-9.735167503"
"8132","from post to pillar","13","-30.089780810","-2.119307518","-9.320921898"
"8134","from scratch","25","-31.502563480","-0.559273183","-15.276225090"
"8136","from soup to nuts","34","-25.381095890","3.597115517","-12.589061740"
"8138","from stem to stern","34","-26.720619200","1.270570874","-10.055707930"
"8140","from the cradle to the grave","64","-29.301893230","21.355237960","19.950942990"
"8142","from the Department of the Bleeding Obvious","47","16.942251210","32.107295990","-24.080516820"
"8144","from the get-go","39","-28.222167970","0.802069128","-17.140150070"
"8146","from the ground up","25","-30.495859150","-0.469274759","-15.285816190"
"8148","from the rooter to the tooter","25","-25.674184800","0.769934177","-11.390242580"
"8150","from the word go","39","-28.266366960","0.209804624","-16.457361220"
"8152","from time to time","22","-23.720529560","29.289722440","-16.157453540"
"8154","from womb to tomb","3","-28.168781280","21.416418080","20.019670490"
"8156","front and center","51","-19.605890270","13.885231970","0.375965625"
"8158","front of mind","51","-17.690216060","12.898343090","-0.220044672"
"8160","front runner","51","-23.516841890","11.208303450","-2.333492041"
"8162","frown at","4","17.363908770","2.897723198","9.730443001"
"8164","fruit of one's loins","70","3.490026951","12.446726800","-30.469812390"
"8166","fruit of the poisonous tree","14","46.954113010","-6.564883232","-24.304634090"
"8168","fruit of the union","0","4.011770248","11.675151820","-29.700067520"
